127.0.0.1, 2012-01-25 19:44:35, GET, /, HTTP/1.1, 303, 0.001000
137.112.117.19, 2012-01-25 20:25:50, GET, /admin/default/edit/welcome/controllers/default.py, HTTP/1.1, 200, 0.046000
137.112.117.19, 2012-01-25 20:26:00, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.031000
137.112.117.19, 2012-01-25 20:26:21, GET, /admin/default/site, HTTP/1.1, 200, 0.046000
137.112.117.19, 2012-01-25 20:26:22, GET, /admin/default/twitter, HTTP/1.1, 200, 0.988000
137.112.117.19, 2012-01-25 20:26:22, GET, /welcome/default/index, HTTP/1.1, 200, 0.034000
137.112.117.19, 2012-01-25 20:26:23, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:26:23, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:26:23, GET, /welcome/static/css/skeleton.css, HTTP/1.1, 304, 0.009000
137.112.117.19, 2012-01-25 20:26:23, GET, /welcome/static/js/calendar.js, HTTP/1.1, 304, 0.008000
137.112.117.19, 2012-01-25 20:26:23, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.039000
137.112.117.19, 2012-01-25 20:26:23, GET, /welcome/static/css/calendar.css, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:26:23, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.043000
137.112.117.19, 2012-01-25 20:26:23, GET, /welcome/static/css/web2py.css, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:26:23, GET, /welcome/static/js/web2py.js, HTTP/1.1, 304, 0.007000
137.112.117.19, 2012-01-25 20:26:23, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:26:23, GET, /welcome/static/images/arrows-ffffff.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:26:23, GET, /welcome/static/images/shadow.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/default/edit/welcome/views/default/index.html, HTTP/1.1, 200, 0.047000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.004000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.004000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.005000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/static/edit_area/edit_area_full.js, HTTP/1.1, 304, 0.004000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/static/js/ajax_editor.js, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/static/edit_area/langs/en.js, HTTP/1.1, 304, 0.001000
00000
137.112.117.19, 2012-01-25 20:26:49, GET, /admin/static/images/save_icon.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:26:50, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:26:50, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:26:50, GET, /admin/static/edit_area/plugins/zencoding/zencoding.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:26:50, GET, /admin/static/edit_area/images/search.gif, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:26:50, GET, /admin/static/edit_area/plugins/zencoding/langs/en.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:26:50, GET, /admin/static/edit_area/images/go_to_line.gif, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:26:50, GET, /admin/static/edit_area/images/fullscreen.gif, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:26:50, GET, /admin/static/edit_area/images/spacer.gif, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:26:50, GET, /admin/static/edit_area/images/smooth_selection.gif, HTTP/1.1, 304, 0.003000
137.112.117.19, 2012-01-25 20:26:50, GET, /admin/static/edit_area/images/help.gif, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:26:50, GET, /admin/static/edit_area/images/statusbar_resize.gif, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:26:50, GET, /admin/static/edit_area/images/reset_highlight.gif, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:26:50, GET, /admin/static/edit_area/images/word_wrap.gif, HTTP/1.1, 304, 0.003000
137.112.117.19, 2012-01-25 20:26:50, GET, /admin/static/edit_area/images/close.gif, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:26:50, GET, /admin/static/edit_area/plugins/zencoding/core.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:26:50, GET, /admin/static/edit_area/images/move.gif, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:27:00, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.029000
137.112.117.19, 2012-01-25 20:27:28, POST, /admin/default/edit/welcome/views/default/index.html, HTTP/1.1, 200, 0.064000
137.112.117.19, 2012-01-25 20:27:31, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.115000
137.112.117.19, 2012-01-25 20:27:31, GET, /admin/static/images/search.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:27:31, GET, /admin/static/images/help.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:27:31, GET, /admin/static/images/delete_icon.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:27:31, GET, /admin/static/images/test_icon.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:27:31, GET, /admin/static/images/folder_sm.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:27:31, GET, /admin/static/images/small_special_button.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:27:31, GET, /admin/static/images/sidebar_bullet.gif, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:27:35, GET, /admin/default/peek/welcome/controllers/default.py, HTTP/1.1, 200, 0.053000
137.112.117.19, 2012-01-25 20:27:44, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.106000
137.112.117.19, 2012-01-25 20:27:56, POST, /admin/default/create_file, HTTP/1.1, 303, 0.041000
137.112.117.19, 2012-01-25 20:27:56, GET, /admin/default/edit/welcome/controllers/tournament.py, HTTP/1.1, 200, 0.041000
137.112.117.19, 2012-01-25 20:27:57, GET, /admin/static/edit_area/reg_syntax/python.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:28:04, POST, /admin/default/edit/welcome/controllers/tournament.py, HTTP/1.1, 200, 0.071000
137.112.117.19, 2012-01-25 20:28:08, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.051000
137.112.117.19, 2012-01-25 20:28:08, POST, /admin/default/edit/welcome/controllers/tournament.py, HTTP/1.1, 200, 0.064000
137.112.117.19, 2012-01-25 20:28:12, POST, /admin/default/edit/welcome/controllers/tournament.py, HTTP/1.1, 200, 0.063000
137.112.117.19, 2012-01-25 20:28:22, POST, /admin/default/edit/welcome/controllers/tournament.py, HTTP/1.1, 200, 0.083000
137.112.117.19, 2012-01-25 20:28:28, POST, /admin/default/edit/welcome/controllers/tournament.py, HTTP/1.1, 200, 0.077000
137.112.117.19, 2012-01-25 20:28:34, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.110000
137.112.117.19, 2012-01-25 20:28:36, GET, /admin/default/edit/welcome/models/db.py, HTTP/1.1, 200, 0.070000
137.112.117.19, 2012-01-25 20:28:46, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.037000
137.112.117.19, 2012-01-25 20:28:48, GET, /admin/default/site, HTTP/1.1, 200, 0.073000
137.112.117.19, 2012-01-25 20:28:48, GET, /admin/static/images/sidebar_background.jpg, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:28:48, GET, /admin/static/images/folder_locked.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:28:48, GET, /admin/static/images/folder.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:28:49, GET, /admin/default/twitter, HTTP/1.1, 200, 0.992000
137.112.117.19, 2012-01-25 20:28:50, GET, /welcome/default/index, HTTP/1.1, 200, 0.078000
137.112.117.19, 2012-01-25 20:28:52, GET, /admin/default/site, HTTP/1.1, 200, 0.076000
137.112.117.19, 2012-01-25 20:28:53, GET, /admin/default/twitter, HTTP/1.1, 200, 0.817000
137.112.117.19, 2012-01-25 20:28:54, GET, /admin/default/about/welcome, HTTP/1.1, 200, 0.062000
137.112.117.19, 2012-01-25 20:28:54, GET, /admin/static/images/embossed.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:28:55, GET, /admin/default/site, HTTP/1.1, 200, 0.071000
137.112.117.19, 2012-01-25 20:28:56, GET, /admin/default/twitter, HTTP/1.1, 200, 0.764000
137.112.117.19, 2012-01-25 20:28:56, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.129000
137.112.117.19, 2012-01-25 20:29:47, GET, /admin/default/edit/welcome/models/db.py, HTTP/1.1, 200, 0.052000
137.112.117.19, 2012-01-25 20:29:56, GET, /admin/default/site, HTTP/1.1, 200, 0.056000
137.112.117.19, 2012-01-25 20:29:57, GET, /welcome/default/index, HTTP/1.1, 200, 0.047000
137.112.117.19, 2012-01-25 20:29:57, GET, /admin/default/twitter, HTTP/1.1, 200, 1.581000
137.112.117.19, 2012-01-25 20:30:01, GET, /admin/default/site, HTTP/1.1, 200, 0.077000
137.112.117.19, 2012-01-25 20:30:02, GET, /admin/default/twitter, HTTP/1.1, 200, 0.786000
137.112.117.19, 2012-01-25 20:30:02, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.099000
137.112.117.19, 2012-01-25 20:30:09, GET, /admin/default/peek/welcome/controllers/appadmin.py, HTTP/1.1, 200, 0.104000
137.112.117.19, 2012-01-25 20:30:42, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.106000
137.112.117.19, 2012-01-25 20:30:45, GET, /admin/default/site, HTTP/1.1, 200, 0.067000
137.112.117.19, 2012-01-25 20:30:46, GET, /admin/default/twitter, HTTP/1.1, 200, 0.901000
137.112.117.19, 2012-01-25 20:30:46, GET, /welcome/default/index, HTTP/1.1, 200, 0.044000
137.112.117.19, 2012-01-25 20:30:51, GET, /welcome/appadmin/index, HTTP/1.1, 200, 0.044000
137.112.117.19, 2012-01-25 20:30:58, GET, /welcome/appadmin/select/db, HTTP/1.1, 200, 0.075000
137.112.117.19, 2012-01-25 20:31:01, GET, /welcome/appadmin/index, HTTP/1.1, 200, 0.376000
137.112.117.19, 2012-01-25 20:31:12, GET, /welcome/appadmin/ccache, HTTP/1.1, 200, 0.073000
137.112.117.19, 2012-01-25 20:31:13, GET, /welcome/appadmin/index, HTTP/1.1, 200, 0.065000
137.112.117.19, 2012-01-25 20:31:14, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.104000
137.112.117.19, 2012-01-25 20:31:19, GET, /admin/default/peek/welcome/controllers/appadmin.py, HTTP/1.1, 200, 0.103000
137.112.117.19, 2012-01-25 20:31:54, GET, /examples/global/vars/request, HTTP/1.1, 200, 0.036000
137.112.117.19, 2012-01-25 20:31:55, GET, /examples/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:31:55, GET, /examples/static/js/jquery.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:31:55, GET, /examples/static/css/calendar.css, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:31:55, GET, /examples/static/js/calendar.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:31:55, GET, /examples/static/js/web2py.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:31:55, GET, /examples/static/css/web2py.css, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:31:55, GET, /examples/static/js/superfish.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:31:55, GET, /examples/static/css/examples.css, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:31:55, GET, /examples/static/css/skeleton.css, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:31:55, GET, /examples/static/css/superfish.css, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:31:55, GET, /examples/static/images/back-02.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:31:55, GET, /examples/static/images/web2py_logo.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:31:55, GET, /examples/static/images/poweredby.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:31:56, GET, /admin/default/peek/welcome/controllers/appadmin.py, HTTP/1.1, 200, 0.114000
137.112.117.19, 2012-01-25 20:32:42, GET, /welcome/default/index, HTTP/1.1, 200, 0.060000
137.112.117.19, 2012-01-25 20:32:47, GET, /welcome/appadmin/index, HTTP/1.1, 200, 0.078000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.088000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/images/test_icon.png, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/images/delete_icon.png, HTTP/1.1, 304, 0.005000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/images/help.png, HTTP/1.1, 304, 0.005000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.005000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/images/search.png, HTTP/1.1, 304, 0.013000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/images/folder_sm.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.017000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.016000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.016000
016000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.016000
137.112.117.19, 2012-01-25 20:33:29, GET, /admin/static/images/sidebar_bullet.gif, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:33:39, GET, /admin/default/peek/welcome/models/db.py, HTTP/1.1, 200, 0.055000
137.112.117.19, 2012-01-25 20:33:44, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.108000
137.112.117.19, 2012-01-25 20:33:48, GET, /admin/default/peek/welcome/controllers/default.py, HTTP/1.1, 200, 0.056000
137.112.117.19, 2012-01-25 20:33:52, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.112000
137.112.117.19, 2012-01-25 20:33:53, GET, /admin/default/peek/welcome/controllers/appadmin.py, HTTP/1.1, 200, 0.117000
137.112.117.19, 2012-01-25 20:36:04, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.108000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/default/edit/welcome/views/appadmin.html, HTTP/1.1, 200, 0.067000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/edit_area_full.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/js/ajax_editor.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/langs/en.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/reg_syntax/html.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/images/save_icon.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/plugins/zencoding/zencoding.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/plugins/zencoding/langs/en.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/images/search.gif, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/images/fullscreen.gif, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/images/spacer.gif, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/images/undo.gif, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/images/go_to_line.gif, HTTP/1.1, 304, 0.003000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/images/redo.gif, HTTP/1.1, 304, 0.006000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/images/smooth_selection.gif, HTTP/1.1, 304, 0.005000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/images/word_wrap.gif, HTTP/1.1, 304, 0.005000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/images/highlight.gif, HTTP/1.1, 304, 0.005000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/images/reset_highlight.gif, HTTP/1.1, 304, 0.006000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/images/statusbar_resize.gif, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/images/move.gif, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/images/close.gif, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/images/help.gif, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:36:08, GET, /admin/static/edit_area/plugins/zencoding/core.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:36:18, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.040000
137.112.117.19, 2012-01-25 20:37:04, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.110000
137.112.117.19, 2012-01-25 20:37:07, GET, /admin/default/peek/welcome/models/db.py, HTTP/1.1, 200, 0.057000
137.112.117.19, 2012-01-25 20:38:04, GET, /welcome/default/index, HTTP/1.1, 200, 0.056000
137.112.117.19, 2012-01-25 20:38:04, GET, /welcome/static/js/superfish.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:38:04, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:38:04, GET, /welcome/static/js/calendar.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:38:04, GET, /welcome/static/css/skeleton.css, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:38:04, GET, /welcome/static/css/calendar.css, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:38:04, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:38:04, GET, /welcome/static/js/web2py.js, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:38:04, GET, /welcome/static/css/web2py.css, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:38:04, GET, /welcome/static/css/superfish.css, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:38:04, GET, /welcome/static/images/poweredby.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:38:04, GET, /welcome/static/images/arrows-ffffff.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:38:04, GET, /welcome/static/images/shadow.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:38:12, GET, /welcome/tournaments, HTTP/1.1, 404, 0.019000
137.112.117.19, 2012-01-25 20:38:14, GET, /welcome/tournament, HTTP/1.1, 200, 0.062000
137.112.117.19, 2012-01-25 20:38:31, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.131000
137.112.117.19, 2012-01-25 20:38:38, GET, /admin/default/peek/welcome/controllers/tournament.py, HTTP/1.1, 200, 0.055000
137.112.117.19, 2012-01-25 20:38:40, GET, /admin/default/edit/welcome/controllers/tournament.py, HTTP/1.1, 200, 0.070000
137.112.117.19, 2012-01-25 20:38:40, GET, /admin/static/edit_area/reg_syntax/python.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:38:49, POST, /admin/default/edit/welcome/controllers/tournament.py, HTTP/1.1, 200, 0.051000
137.112.117.19, 2012-01-25 20:38:51, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.047000
137.112.117.19, 2012-01-25 20:39:00, POST, /admin/default/edit/welcome/controllers/tournament.py, HTTP/1.1, 200, 0.050000
137.112.117.19, 2012-01-25 20:39:02, GET, /admin/default/site, HTTP/1.1, 200, 0.059000
137.112.117.19, 2012-01-25 20:39:02, GET, /admin/static/images/sidebar_background.jpg, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:39:02, GET, /admin/static/images/folder.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:39:02, GET, /admin/static/images/folder_locked.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:39:03, GET, /admin/default/twitter, HTTP/1.1, 200, 0.806000
137.112.117.19, 2012-01-25 20:39:03, GET, /welcome/default/index, HTTP/1.1, 200, 0.038000
137.112.117.19, 2012-01-25 20:39:29, GET, /admin/default/edit/welcome/views/layout.html, HTTP/1.1, 200, 0.066000
137.112.117.19, 2012-01-25 20:39:30, GET, /welcome/default/index, HTTP/1.1, 200, 0.033000
137.112.117.19, 2012-01-25 20:39:35, GET, /admin/default/edit/welcome/views/default/index.html, HTTP/1.1, 200, 0.044000
137.112.117.19, 2012-01-25 20:39:45, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.032000
137.112.117.19, 2012-01-25 20:40:46, POST, /admin/default/edit/welcome/views/default/index.html, HTTP/1.1, 200, 0.074000
137.112.117.19, 2012-01-25 20:40:48, GET, /admin/default/site, HTTP/1.1, 200, 0.053000
137.112.117.19, 2012-01-25 20:40:49, GET, /admin/default/twitter, HTTP/1.1, 200, 0.674000
137.112.117.19, 2012-01-25 20:40:49, GET, /welcome/default/index, HTTP/1.1, 500, 0.191000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/default/ticket/welcome/137.112.117.19.2012-01-25.20-40-49.7fb9b6be-992b-49a3-a013-35229d0d6f4a, HTTP/1.1, 200, 0.099000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.002000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/static/images/help.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.000000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.001000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/static/images/ticket_section.png, HTTP/1.1, 200, 0.000000
137.112.117.19, 2012-01-25 20:40:51, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.000000
137.112.117.10, 2012-01-25 20:40:56, GET, /welcome/default/index, HTTP/1.1, 500, 0.120000
137.112.117.10, 2012-01-25 20:40:56, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
